站代號,類別,站名,縣市,鄉鎮區,地址,電話,服務中心,營業中,國道高速公路,無鉛92,無鉛95,無鉛98,酒精汽油,煤油,超柴,會員卡,刷卡自助,自助柴油站,電子發票,悠遊卡,一卡通,HappyCash,經度,緯度,營業時間,洗車類別,etag申裝儲值時間,保養間時間
CC6212C54,加盟站,建利,台中市,大甲區,奉化里經國路921號,(04)26801261,D412B,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,120.620667,24.356187,06:00-22:00,"
    ","
    ","
    "
CC6212C57,加盟站,北永靖,彰化縣,永靖鄉,五汴村中山路3段335號,(04)8239726,D412D,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.556229,23.936325,00:00-24:00,"
    ","
    ","
    "
CC6212C58,加盟站,員村社頭,彰化縣,社頭鄉,橋頭村中山路3段72號,(04)8727677,D412D,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.582917,23.909075,00:00-24:00,"
    ","
    ","
    "
CC6212C59,加盟站,大村,彰化縣,大村鄉,過溝村中正西路278號,(04)8535872,D412D,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.550259,23.991864,06:30-21:30,"
    ","
    ","
    "
CC6212C60,加盟站,忠溪,彰化縣,溪湖鎮,忠覺里崙子腳路147號,(04)8824466,D412D,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.485537,23.948302,06:00-22:00,"
    ","
    ","
    "
CC6212C64,加盟站,幼獅,台中市,大甲區,龍泉里中山路2段847號,(04)26820701,D412B,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,120.647129,24.396415,06:30-23:00,"
    ","
    ","
    "
CC6212C65,加盟站,大峰,台中市,大里區,西湖里大峰路415號,(04)24937297,D4116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.687647,24.085211,00:00-24:00,"
    ","
    ","
    "
CC6212C68,加盟站,大翔,彰化縣,埔心鄉,瓦北村員鹿路一段418號,(04)8282827,D412D,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,120.554116,23.953935,00:00-24:00,"
    ","
    ","
    "
CC6212C73,加盟站,有信,彰化縣,福興鄉,福南村臨海路一段39號,(04)7705081,D412D,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.421132,24.039532,07:00-21:00,"
    ","
    ","
    "
CC6212C75,加盟站,瑞豐,台中市,神岡區,岸裡里中山路1號,(04)25253797,D412B,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,120.699148,24.248779,00:00-24:00,"
    ","
    ","
    "
CC6212C80,加盟站,陞泰,南投縣,名間鄉,濁水村員集路40-36號,(049)2737711,D412F,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.709493,23.832836,00:00-24:00,"
    ","
    ","
    "
CC6212C81,加盟站,北堤,台中市,清水區,海濱里臨港路6段38號,(04)26260700,D412B,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,120.542878,24.290993,00:00-24:00,"
    ","
    ","
    "
CC6212C82,加盟站,健行,台中市,北區,健行里中清路一段261號,(04)22068998,D4116,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,120.675545,24.159534,00:00-24:00,"
    ","
    ","
    "
CC6212C86,加盟站,順天,台中市,大甲區,新美里經國路97號,(04)26802301,D412B,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,120.617394,24.342209,00:00-24:00,"
    ","
    ","
    "
CC6212C87,加盟站,大億,台中市,豐原區,社皮里大豐路5段136號,(04)25325858,D412B,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.696911,24.241579,07:00-22:00,"
    ","
    ","
    "
CC6212C94,加盟站,台糖吉峰,台中市,霧峰區,吉峰里吉峰路225號,(04)23305793,D4116,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,120.715531,24.076711,06:30-22:30,"
    ","
    ","
    "
CC6212D01,加盟站,彰南路,南投縣,名間鄉,東湖村彰南路335-3號,(049)2738311,D412F,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.693088,23.8641391,00:00-24:00,"
    ","
    ","
    "
CC6212D06,加盟站,明維,台中市,大里區,大峰路135號,(04)24935936,D4116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.689235,24.076451,00:00-24:00,"
    ","
    ","
    "
CC6212D08,加盟站,社寮,南投縣,竹山鎮,集山路一段2100號,(049)2623050,D412F,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.717478,23.807423,06:00-21:00,"
    ","
    ","
    "
CC6212D13,加盟站,福樂,彰化縣,福興鄉,西勢村員鹿路二段11號,(04)7756249,D412D,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,120.436233,24.036308,06:30-21:30,"
    ","
    ","
    "
CC6212D19,加盟站,勝美,彰化縣,秀水鄉,安溪村彰水路1段489號(註:每週六日23:00~7:00暫停營運),(04)7699788,D412D,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.508207,24.04643,00:00-24:00,"
    ","
    ","
    "
CC6212D20,加盟站,竹泰,南投縣,竹山鎮,山崇里南雲路10-9號,(049)2624172,D412F,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,120.714496,23.805131,06:00-21:00,"
    ","
    ","
    "
CC6212D25,加盟站,長玖,台中市,龍井區,龍泉里中華路二段336號,(04)26354879,D412B,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,120.538486,24.202331,07:00-19:00,"
    ","
    ","
    "
CC6212D26,加盟站,元井,台中市,龍井區,山腳里中華路二段506號,(04)26356224,D412B,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,120.540377,24.209781,06:00-22:00,"
    ","
    ","
    "
CC6212D27,加盟站,藝術村,南投縣,草屯鎮,坪林里平峰路66號,(049)2572789,D412F,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.735408,23.98341,06:00-22:00,"
    ","
    ","
    "
CC6212D29,加盟站,南北通,台中市,北屯區,同榮里環中路1段1686號,(04)24259911,D4116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.670491,24.201689,00:00-24:00,"
    ","
    ","
    "
CC6212D36,加盟站,宏益,南投縣,國姓鄉,國姓村國姓路462-12號,(049)2721020,D412F,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.852031,24.036431,06:00-22:00,"
    ","
    ","
    "
CC6212D38,加盟站,員彰,彰化縣,花壇鄉,中庄村中山路1段68號,(04)7880112,D412D,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.552946,24.01032,00:00-24:00,"
    ","
    ","
    "
CC6212D43,加盟站,光明路,台中市,西屯區,廣福路191號,(04)27051398,D4116,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,120.642548,24.198533,06:00-24:00,"
    ","
    ","
    "
CC6212D47,加盟站,德芳,台中市,大里區,德芳南路251號,(04)24834118,D4116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.686939,24.102284,00:00-24:00,"
    ","
    ","
    "
CC6212D48,加盟站,台糖鳳凰,台中市,大里區,健民里鳳凰路50號,(04)24915996,D4116,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,120.716287,24.094846,06:30-22:30,"
    ","
    ","
    "
CC6212D50,加盟站,南屯交流道,台中市,南屯區,新生里五權西路2段1260號,(04)23870798,D4116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.622534,24.150435,00:00-24:00,"
    ","
    ","
    "
CC6212D51,加盟站,台糖南新,南投縣,名間鄉,新街村彰南路357-39號,(049)2236558,D412F,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,120.692876,23.8719451,06:30-21:30,"
    ","
    ","
    "
CC6212D52,加盟站,樹德,台中市,太平區,樹德路255號,(04)23955685,D4116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.712484,24.157674,00:00-24:00,"
    ","
    ","
    "
CC6212D54,加盟站,安泰,台中市,北屯區,仁美里崇德十五路40號,(04)24210180,D4116,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,120.686515,24.194789,00:00-24:00,"
    ","
    ","
    "
CC6212D55,加盟站,員村中清路,台中市,西屯區,中清路三段1號,(04)24263488,D4116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.655214,24.200103,00:00-24:00,"
    ","
    ","
    "
CC6212D56,加盟站,金牌,彰化縣,永靖鄉,瑚璉村中山路二段330號,(04)8231397,D412D,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,120.552539,23.924547,00:00-24:00,"
    ","
    ","
    "
CC6212D58,加盟站,長安,台中市,西屯區,福雅路300號,(04)24632260,D4116,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,120.623156,24.192778,00:00-24:00,"
    ","
    ","
    "
CC6212D61,加盟站,合作,台中市,豐原區,西勢路495號,(04)25354667,D412B,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,120.702333,24.237508,06:00-23:00,"
    ","
    ","
    "
CC6212D62,加盟站,台糖七星,台中市,后里區,三豐路三段640號,(04)25583711,D412B,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.72379,24.297898,06:30-22:30,"
    ","
    ","
    "
CC6212D63,加盟站,大成路,彰化縣,二林鎮,大成路1段456號,(04)8968033,D412D,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,120.365052,23.895216,07:00-21:00,"
    ","
    ","
    "
CC6212D67,加盟站,百鋒,南投縣,南投市,彰南路一段58號。,(049)2200461,D412F,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.691111,23.8848831,00:00-22:00,"
    ","
    ","
    "
CC6212D69,加盟站,西線,彰化縣,線西鄉,沿海路2段242號,(04)7587639,D412D,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,120.466831,24.139504,06:30-21:30,"
    ","
    ","
    "
CC6212D72,加盟站,華山,南投縣,竹山鎮,集山路3段53號,(049)2630456,D412F,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,120.705559,23.7658183,06:30-22:30,"
    ","
    ","
    "
CC6212D75,加盟站,台糖成功嶺,台中市,南屯區,忠勇路1號,(04)23831479,D4116,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,120.607519,24.127069,06:30-21:30,"
    ","
    ","
    "
CC6212D76,加盟站,上豪,彰化縣,和美鎮,彰新路6段416號,(04)7557317,D412D,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,120.508148,24.146558,07:00-21:00,"
    ","
    ","
    "
CC6212D77,加盟站,森竹,南投縣,竹山鎮,集山路3段438號,(049)2631616,D412F,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,120.696257,23.762434,00:00-24:00,"
    ","
    ","
    "
CC6212D78,加盟站,勝太,彰化縣,花壇鄉,中山路一段218號,(04)7880006,D412D,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.549803,24.017523,06:30-22:30,"
    ","
    ","
    "
CC6212D82,加盟站,光陽,台中市,后里區,三豐路三段699號,(04)25583551,D412B,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.72251,24.301807,00:00-24:00,"
    ","
    ","
    "
CC6212D85,加盟站,草港,彰化縣,鹿港鎮,鹿草路4段227號,(04)7718342,D412D,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,120.456451,24.107,06:30-21:30,"
    ","
    ","
    "
CC6212D86,加盟站,北基昆泰,台中市,大肚區,中蔗路2-56號,(04)26910620,D412B,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,120.582407,24.168185,06:30-22:30,"
    ","
    ","
    "
CC6212D87,加盟站,鴻陞,台中市,潭子區,崇德路4段1號,(04)25358576,D4116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.686343,24.205466,00:00-24:00,"
    ","
    ","
    "
CC6212D89,加盟站,中興,南投縣,草屯鎮,省府路439號,(049)2392929,D412F,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.67307,23.9562893,00:00-24:00,"
    ","
    ","
    "
CC6212D91,加盟站,年豐棧,台中市,西屯區,台中市西屯區工業八路2號(國假、日公休，六1200-1800營業),(04)23591798,D4116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.604337,24.175122,07:00-21:00,"
    ","
    ","
    "
CC6212D94,加盟站,建興,台中市,大甲區,臨江路162之10號,(04)26818266,D412B,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,120.61542,24.412497,06:30-21:30,"
    ","
    ","
    "
CC6212D99,加盟站,國祥,台中市,大肚區,沙田路一段158號,(04)26936989,D412B,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,120.574664,24.119709,00:00-24:00,"
    ","
    ","
    "
CC6212E02,加盟站,安祥,台中市,西屯區,環中路3段800號,(04)22548448,D4116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.628193,24.162593,00:00-24:00,"
    ","
    ","
    "
CC6212E03,加盟站,山隆台中,台中市,梧棲區,自立路571號,(04)26307220,D412B,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,120.527304,24.243409,06:00-22:00,"
    ","
    ","
    "
CC6212E04,加盟站,台糖水尾,彰化縣,埤頭鄉,彰水路一段6號,(04)8892829,D412D,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,120.463629,23.827593,06:30-21:30,"
    ","
    ","
    "
CC6212E05,加盟站,加得利,台中市,中區,柳川西路三段2號,(04)22298828,D4116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.675786,24.142167,00:00-24:00,"
    ","
    ","
    "
CC6212E06,加盟站,大勝,台中市,大里區,大明路482號,(04)24076990,D4116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.674386,24.115054,07:00-23:00,"
    ","
    ","
    "
CC6212E07,加盟站,北基世貿,台中市,西屯區,福康路199號,(04)24653499,D4116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.618553,24.187968,00:00-24:00,"
    ","
    ","
    "
CC6212E08,加盟站,崇德路,台中市,神岡區,崇德路一一九號,(04)25359922,D412B,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.691268,24.232075,06:00-22:00,"
    ","
    ","
    "
CC6212E11,加盟站,竹山交流道,南投縣,竹山鎮,集山路二段419號,(049)2624821,D412F,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.710278,23.79371,05:00-23:00,"
    ","
    ","
    "
CC6212E14,加盟站,台糖儒林,彰化縣,二林鎮,豐田里仁愛路175號,(04)8964145,D412D,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.37466,23.903195,00:00-24:00,"
    ","
    ","
    "
CC6212E15,加盟站,台糖月眉,台中市,后里區,月眉里甲后路2段277號,(04)25570221,D412B,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.695543,24.313741,06:30-22:30,"
    ","
    ","
    "
CC6212E16,加盟站,馬拉,台中市,后里區,甲后路二段695號,(04)25582543,D412B,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.6858,24.314902,06:30-22:00,"
    ","
    ","
    "
CC6212E17,加盟站,台糖萬興,彰化縣,二林鎮,二溪路六段539號,(04)8681032,D412D,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,120.417817,23.954886,06:00-21:00,"
    ","
    ","
    "
CC6212E19,加盟站,台糖糖友,彰化縣,溪湖鎮,彰水路二段820號,(04)8611193,D412D,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,120.480677,23.95268,06:30-22:30,"
    ","
    ","
    "
CC6212E22,加盟站,加福,彰化縣,彰化市,金馬路二段278號,(04)7330577,D412D,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,120.54218,24.095105,00:00-24:00,"
    ","
    ","
    "
CC6212E24,加盟站,光凰,台中市,西屯區,福科路110號,(04)27067358,D4116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.632442,24.180275,00:00-24:00,"
    ","
    ","
    "
CC6212E25,加盟站,投市農,南投縣,南投市,彰南路三段一七七號,(049)2254251,D412F,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.674254,23.927013,06:30-21:30,"
    ","
    ","
    "
CC6212E27,加盟站,美得潭子,台中市,潭子區,中山路一段二二九號,(04)25349309,D4116,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,120.702431,24.197304,06:30-23:00,"
    ","
    ","
    "
CC6212E29,加盟站,合鋒,台中市,外埔區,中山里大馬路188號,(04)26836529,D412B,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,120.661108,24.340024,07:00-20:00,"
    ","
    ","
    "
CC6212E30,加盟站,五福,台中市,霧峰區,中投西路二段436號,(04)23327095,D4116,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,120.662295,24.072636,07:00-21:00,"
    ","
    ","
    "
CC6212E32,加盟站,大屯,台中市,霧峰區,環河路一段628號,(04)24078686,D4116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.655873,24.087902,00:00-24:00,"
    ","
    ","
    "
CC6212E33,加盟站,文豪,彰化縣,溪湖鎮,大溪路1段755號,(04)8610668,D412D,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,120.490006,23.968774,06:00-21:30,"
    ","
    ","
    "
CC6212E34,加盟站,全家,台中市,梧棲區,永安里向上路八段1028號,(04)26300427,D412B,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.52672,24.223015,06:00-23:00,"
    ","
    ","
    "
CC6212E36,加盟站,昌暉,彰化縣,彰化市,彰美路1段389號,(04)7332699,D412D,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.533844,24.091687,06:30-22:30,"
    ","
    ","
    "
CC6212E37,加盟站,好又多,南投縣,草屯鎮,新豐路703號,(049)2318936,D412F,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,120.6763747,24.0047048,00:00-24:00,"
    ","
    ","
    "
CC6212E39,加盟站,巨登,彰化縣,和美鎮,道周路215號,(04)7576397,D412D,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.499983,24.106481,06:30-22:30,"
    ","
    ","
    "
CC6212E41,加盟站,英才,台中市,北區,文莊里中清路一段103號,(04)22028718,D4116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.676615,24.154987,00:00-24:00,"
    ","
    ","
    "
CC6212E42,加盟站,烏日溪南,台中市,烏日區,環中路8段378號,(04)23355511,D4116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.6475845,24.0815983,00:00-24:00,"
    ","
    ","
    "
CC6212E46,加盟站,清境娜嚕灣,南投縣,仁愛鄉,大同村仁和路207之6號,(049)2801688,D412F,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.167738,24.06306,06:00-22:00,"
    ","
    ","
    "
CC6212E47,加盟站,新集集,南投縣,集集鎮,林尾里名水路2段500號,(049)2760448,D412F,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.773113,23.822906,07:00-21:00,"
    ","
    ","
    "
CC6212E48,加盟站,三和,台中市,烏日區,學田路300號,(04)23387488,D4116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.608722,24.116259,06:20-22:30,"
    ","
    ","
    "
CC6212E53,加盟站,金永勝,台中市,烏日區,中山路一段668號,(04)23383228,D4116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.632737,24.105942,06:00-24:00,"
    ","
    ","
    "
CC6212E54,加盟站,埔榮,南投縣,埔里鎮,中山路一段237-7號,(049)2900296,D412F,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.993308,23.979097,00:00-24:00,"
    ","
    ","
    "
CC6212E55,加盟站,建發,台中市,梧棲區,港埠路二段433號,(04)26570938,D412B,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.540233,24.259906,00:00-24:00,"
    ","
    ","
    "
CC6212E56,加盟站,山隆沙鹿,台中市,沙鹿區,向上路七段600號,(04)26366189,D412B,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,120.556793,24.212859,00:00-24:00,"
    ","
    ","
    "
CC6212E58,加盟站,中村,台中市,南屯區,五權西路二段1001號,(04)23812919,D4116,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,120.630017,24.147042,00:00-24:00,"
    ","
    ","
    "
CC6212E61,加盟站,詠安,台中市,清水區,菁埔里中華北路299號,(04)26111001,D412B,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.602143,24.310852,00:00-24:00,"
    ","
    ","
    "
CC6212E63,加盟站,員村員集路,彰化縣,社頭鄉,員集路1段150號,(04)8736000,D412D,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.58715,23.879922,00:00-24:00,"
    ","
    ","
    "
CC6212E64,加盟站,員村二水,彰化縣,二水鄉,員集路5段800號,(04)8760505,D412D,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,120.602873,23.833334,00:00-24:00,"
    ","
    ","
    "
CC6212E65,加盟站,永村田尾,彰化縣,田尾鄉,中山路1段142號,(04)8835656,D412D,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.524826,23.887113,00:00-24:00,"
    ","
    ","
    "
CC6212E66,加盟站,永村員林,彰化縣,員林市,員水路2段112號,(04)8390666,D412D,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.586329,23.955538,00:00-24:00,"
    ","
    ","
    "
CC6212E67,加盟站,文華,台中市,西屯區,文心路3段187號,(04)23156811,D4116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.659827,24.171638,00:00-24:00,"
    ","
    ","
    "
CC6212E68,加盟站,信毅,台中市,北屯區,軍功路二段168號,(04)22399561,D4116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.719721,24.179429,00:00-24:00,"
    ","
    ","
    "
CC6212E70,加盟站,永勝,彰化縣,彰化市,金馬路3段735號,(04)7611897,D412D,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.531929,24.074228,00:00-24:00,"
    ","
    ","
    "
CC6212E71,加盟站,小松,彰化縣,二林鎮,舊二路358號,(04)8962308,D412D,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,120.356043,23.89427,06:30-21:00,"
    ","
    ","
    "
CC6212E72,加盟站,平和,彰化縣,溪湖鎮,糖北東街8號,(04)8612002,D412D,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.481897,23.956864,00:00-24:00,"
    ","
    ","
    "
CC6212E74,加盟站,冠遠,南投縣,名間鄉,出林虎路一段146號(備註：每月第三週之星期三停止對外營業),(049)2739913,D412F,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.665042,23.849312,06:00-19:00,"
    ","
    ","
    "
CC6212E75,加盟站,仁美,台中市,北屯區,環中路一段421號,(04)24229030,D4116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.694047,24.200818,06:00-23:00,"
    ","
    ","
    "
CC6212E76,加盟站,建發科雅,台中市,大雅區,中清路4段519號,(04)25690268,D412B,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.637093,24.234129,00:00-24:00,"
    ","
    ","
    "
CC6212E78,加盟站,楓騰,台中市,大雅區,民生路3段260號,(04)25671618,D412B,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,120.662225,24.232694,00:00-24:00,"
    ","
    ","
    "
CC6212E79,加盟站,霧峰中投,台中市,霧峰區,中投東路2段256號,(04)23397330,D4116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.662423,24.055389,06:10-22:40,"
    ","
    ","
    "
CC6212E80,加盟站,五張犁,台中市,烏日區,五光路279號,(04)23365858,D4116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.648272,24.093284,00:00-24:00,"
    ","
    ","
    "
CC6212E81,加盟站,霧峰交流道加油站,台中市,霧峰區,中正路577之3號,(04)23301032,D4116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.695613,24.053249,00:00-24:00,"
    ","
    ","
    "
CC6212E83,加盟站,山大王直營,南投縣,埔里鎮,南興街220號,(049)2988688,D412F,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.965563,23.963411,00:00-24:00,"
    ","
    ","
    "
CC6212E84,加盟站,黃金海岸,台中市,清水區,港埠路4段288號,(04)26267968,D412B,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,120.550141,24.28533,06:00-22:00,"
    ","
    ","
    "
CC6212E85,加盟站,北基中清交流道,台中市,大雅區,中清路三段801號,(04)25608150,D412B,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,120.649576,24.214268,00:00-24:00,"
    ","
    ","
    "
CC6212E86,加盟站,驛田加油站,南投縣,埔里鎮,西安路1段510號,(049)2981899,D412F,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.965585,23.974176,00:00-24:00,"
    ","
    ","
    "
CC6212E88,加盟站,台糖德隆,台中市,太平區,工業路112號,(04)22714220,D4116,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,120.717012,24.101853,06:00-22:00,"
    ","
    ","
    "
CC6212E90,加盟站,台一,南投縣,埔里鎮,中山路一段149號,(049)2992269,D412F,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,121.012813,23.981547,06:00-22:00,"
    ","
    ","
    "
CC6212E91,加盟站,新富,台中市,南屯區,環中路四段88號,(04)23812317,D4116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.622764,24.145775,00:00-24:00,"
    ","
    ","
    "
CC6212E92,加盟站,陸海彰化加油加氣,彰化縣,彰化市,彰水路15號,(04)7618438,D412D,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,120.52025,24.063354,00:00-24:00,"
    ","
    ","
    "
CC6212E93,加盟站,樹德公園,台中市,南區,樹德里文心南路596之1號,(04)22651345,D4116,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,120.652816,24.117977,07:00-23:00,"
    ","
    ","
    "
CC6212E94,加盟站,中正,台中市,梧棲區,港埠路2段68號,(04)26584985,D412B,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.537686,24.252808,06:00-23:00,"
    ","
    ","
    "
CC6212E95,加盟站,明星,彰化縣,大村鄉,福興村山腳路93-1號,(04)8520351,D412D,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.588201,23.98712,06:00-22:00,"
    ","
    ","
    "
CC6212E96,加盟站,全勝,台中市,大里區,環河路1段230號,(04)24067953,D4116,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.621514,24.102064,07:00-22:00,"
    ","
    ","
    "
CC6212E97,加盟站,西勢路,台中市,豐原區,西勢路512之1號,(04)25357779,D412B,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.702902,24.238141,06:00-23:00,"
    ","
    ","
    "
CC6212E98,加盟站,鎮安,台中市,南屯區,環中路四段968號,(04)24792733,D4116,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,120.625297,24.132362,06:30-22:30,"
    ","
    ","
    "
CC6212E99,加盟站,中投鹿谷,南投縣,鹿谷鄉,鹿谷村鹿彰路219號,(049)2755530,D412F,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.752402,23.74587,06:00-23:00,"
    ","
    ","
    "
CC6212F01,加盟站,智弘,台中市,東區,振興里大智路210號1樓,(04)22805919,D4116,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,120.689968,24.1319242,00:00-24:00,"
    ","
    ","
    "
CC6212F02,加盟站,山隆北屯,台中市,北屯區,北屯路211號,(04)22334437,D4116,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,120.6938084,24.1645968,00:00-24:00,"
    ","
    ","
    "
CC6212F04,加盟站,山隆平山,南投縣,南投市,南崗三路16號,(049)2252513,D412F,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,120.671707,23.9243141,06:00-22:00,"
    ","
    ","
    "
